agents,solveMILP,solveConicGibbsGreedyDynamic,solveGreedy
"[(0, 25, 0.75), (1, 25, 0.5), (2, 75, 0.5), (3, 25, 0.5), (4, 25, 0.5), (5, 50, 0.75), (6, 25, 0.75), (7, 75, 0.5), (8, 50, 0.5), (9, 25, 0.25), (10, 25, 0.5), (11, 25, 0.5), (12, 75, 0.25), (13, 25, 0.5), (14, 75, 0.5), (15, 50, 0.75), (16, 75, 0.25), (17, 25, 0.25), (18, 25, 0.5), (19, 75, 0.75), (20, 75, 0.5), (21, 75, 0.5), (22, 25, 0.75), (23, 25, 0.5), (24, 50, 0.75), (25, 25, 0.25), (26, 50, 0.75), (27, 25, 0.25), (28, 25, 0.75), (29, 50, 0.75), (30, 50, 0.25), (31, 75, 0.5), (32, 50, 0.25), (33, 50, 0.5), (34, 50, 0.5), (35, 50, 0.25), (36, 75, 0.25), (37, 50, 0.75), (38, 25, 0.75), (39, 50, 0.75), (40, 75, 0.5), (41, 50, 0.25), (42, 25, 0.5), (43, 75, 0.25), (44, 75, 0.5), (45, 25, 0.75), (46, 75, 0.25), (47, 50, 0.25), (48, 25, 0.25), (49, 50, 0.75)]",475.2869144720468,115.04303947440954,455.8593595458701
"[(0, 75, 0.75), (1, 50, 0.75), (2, 75, 0.5), (3, 25, 0.75), (4, 75, 0.25), (5, 50, 0.5), (6, 50, 0.75), (7, 50, 0.5), (8, 50, 0.75), (9, 25, 0.5), (10, 75, 0.5), (11, 25, 0.75), (12, 25, 0.25), (13, 25, 0.75), (14, 75, 0.5), (15, 25, 0.25), (16, 75, 0.5), (17, 75, 0.5), (18, 75, 0.25), (19, 25, 0.25), (20, 75, 0.5), (21, 50, 0.25), (22, 75, 0.75), (23, 50, 0.25), (24, 25, 0.75), (25, 50, 0.5), (26, 75, 0.5), (27, 75, 0.5), (28, 25, 0.75), (29, 75, 0.5), (30, 25, 0.75), (31, 25, 0.5), (32, 50, 0.25), (33, 50, 0.25), (34, 50, 0.5), (35, 50, 0.25), (36, 50, 0.25), (37, 75, 0.25), (38, 25, 0.25), (39, 25, 0.5), (40, 75, 0.5), (41, 25, 0.75), (42, 75, 0.75), (43, 75, 0.25), (44, 25, 0.25), (45, 75, 0.25), (46, 50, 0.75), (47, 75, 0.25), (48, 75, 0.5), (49, 50, 0.75)]",494.14184988394186,131.42016073465976,467.5781035438113
"[(0, 75, 0.25), (1, 75, 0.25), (2, 50, 0.5), (3, 25, 0.25), (4, 75, 0.25), (5, 25, 0.5), (6, 75, 0.75), (7, 75, 0.75), (8, 75, 0.75), (9, 25, 0.5), (10, 50, 0.5), (11, 25, 0.75), (12, 25, 0.5), (13, 50, 0.25), (14, 25, 0.75), (15, 75, 0.75), (16, 75, 0.25), (17, 25, 0.25), (18, 25, 0.25), (19, 75, 0.5), (20, 25, 0.5), (21, 50, 0.5), (22, 25, 0.5), (23, 25, 0.25), (24, 50, 0.75), (25, 50, 0.75), (26, 50, 0.5), (27, 75, 0.75), (28, 75, 0.5), (29, 50, 0.5), (30, 50, 0.5), (31, 50, 0.75), (32, 50, 0.25), (33, 50, 0.5), (34, 25, 0.5), (35, 50, 0.25), (36, 75, 0.25), (37, 25, 0.75), (38, 50, 0.5), (39, 25, 0.25), (40, 50, 0.75), (41, 25, 0.25), (42, 75, 0.25), (43, 50, 0.75), (44, 25, 0.25), (45, 25, 0.75), (46, 25, 0.75), (47, 50, 0.25), (48, 50, 0.25), (49, 75, 0.75)]",544.6652238097413,152.2689902171292,472.2655987864312
"[(0, 25, 0.5), (1, 75, 0.5), (2, 75, 0.25), (3, 50, 0.25), (4, 50, 0.75), (5, 25, 0.5), (6, 50, 0.5), (7, 25, 0.5), (8, 25, 0.75), (9, 50, 0.5), (10, 25, 0.25), (11, 25, 0.5), (12, 75, 0.5), (13, 75, 0.25), (14, 75, 0.25), (15, 25, 0.5), (16, 25, 0.75), (17, 50, 0.5), (18, 50, 0.5), (19, 75, 0.5), (20, 75, 0.25), (21, 25, 0.25), (22, 75, 0.75), (23, 25, 0.5), (24, 50, 0.75), (25, 50, 0.75), (26, 25, 0.25), (27, 50, 0.25), (28, 75, 0.5), (29, 75, 0.25), (30, 75, 0.25), (31, 50, 0.75), (32, 25, 0.25), (33, 50, 0.5), (34, 75, 0.5), (35, 50, 0.75), (36, 50, 0.75), (37, 25, 0.5), (38, 75, 0.5), (39, 50, 0.75), (40, 50, 0.25), (41, 25, 0.25), (42, 75, 0.5), (43, 25, 0.75), (44, 50, 0.5), (45, 25, 0.5), (46, 25, 0.75), (47, 25, 0.5), (48, 50, 0.5), (49, 50, 0.25)]",466.04188663802574,110.85012409630906,421.4843567665296
"[(0, 50, 0.75), (1, 25, 0.75), (2, 75, 0.75), (3, 75, 0.5), (4, 75, 0.25), (5, 50, 0.75), (6, 25, 0.5), (7, 75, 0.75), (8, 25, 0.75), (9, 75, 0.5), (10, 50, 0.25), (11, 50, 0.75), (12, 25, 0.5), (13, 75, 0.75), (14, 25, 0.5), (15, 50, 0.75), (16, 50, 0.25), (17, 50, 0.5), (18, 50, 0.5), (19, 50, 0.75), (20, 75, 0.75), (21, 75, 0.25), (22, 50, 0.5), (23, 25, 0.5), (24, 25, 0.5), (25, 75, 0.5), (26, 50, 0.75), (27, 50, 0.75), (28, 50, 0.75), (29, 75, 0.25), (30, 75, 0.5), (31, 25, 0.75), (32, 25, 0.25), (33, 50, 0.25), (34, 25, 0.5), (35, 25, 0.25), (36, 50, 0.25), (37, 75, 0.75), (38, 50, 0.25), (39, 75, 0.25), (40, 75, 0.5), (41, 25, 0.75), (42, 25, 0.75), (43, 25, 0.5), (44, 50, 0.5), (45, 25, 0.75), (46, 25, 0.5), (47, 50, 0.25), (48, 25, 0.25), (49, 50, 0.25)]",568.8301770371085,132.1158176934482,494.9218562474316
"[(0, 75, 0.25), (1, 50, 0.5), (2, 25, 0.25), (3, 50, 0.5), (4, 25, 0.75), (5, 50, 0.75), (6, 25, 0.75), (7, 75, 0.75), (8, 25, 0.25), (9, 50, 0.75), (10, 75, 0.25), (11, 75, 0.75), (12, 75, 0.5), (13, 25, 0.75), (14, 25, 0.75), (15, 25, 0.5), (16, 25, 0.75), (17, 50, 0.75), (18, 25, 0.25), (19, 50, 0.75), (20, 25, 0.25), (21, 50, 0.25), (22, 25, 0.25), (23, 75, 0.25), (24, 25, 0.5), (25, 25, 0.75), (26, 75, 0.75), (27, 25, 0.5), (28, 25, 0.25), (29, 75, 0.5), (30, 75, 0.5), (31, 75, 0.25), (32, 50, 0.5), (33, 50, 0.25), (34, 25, 0.5), (35, 50, 0.75), (36, 25, 0.75), (37, 50, 0.25), (38, 50, 0.25), (39, 25, 0.25), (40, 50, 0.75), (41, 75, 0.5), (42, 50, 0.75), (43, 50, 0.75), (44, 75, 0.75), (45, 25, 0.25), (46, 75, 0.25), (47, 25, 0.75), (48, 25, 0.25), (49, 25, 0.75)]",545.5916041571295,120.98394021906446,447.2656224245574
"[(0, 25, 0.25), (1, 75, 0.25), (2, 50, 0.25), (3, 25, 0.5), (4, 50, 0.5), (5, 50, 0.5), (6, 75, 0.5), (7, 50, 0.25), (8, 25, 0.5), (9, 25, 0.25), (10, 50, 0.75), (11, 50, 0.25), (12, 75, 0.5), (13, 75, 0.5), (14, 75, 0.25), (15, 75, 0.5), (16, 75, 0.25), (17, 75, 0.75), (18, 75, 0.25), (19, 25, 0.75), (20, 75, 0.75), (21, 75, 0.75), (22, 50, 0.75), (23, 75, 0.5), (24, 25, 0.5), (25, 25, 0.25), (26, 50, 0.5), (27, 25, 0.5), (28, 75, 0.75), (29, 75, 0.75), (30, 75, 0.25), (31, 50, 0.25), (32, 25, 0.75), (33, 50, 0.5), (34, 50, 0.75), (35, 75, 0.5), (36, 50, 0.75), (37, 75, 0.25), (38, 25, 0.5), (39, 75, 0.5), (40, 50, 0.75), (41, 50, 0.5), (42, 25, 0.25), (43, 50, 0.5), (44, 50, 0.75), (45, 50, 0.5), (46, 25, 0.75), (47, 25, 0.75), (48, 25, 0.75), (49, 25, 0.5)]",550.158510880525,155.01499755959546,523.8281214098562
"[(0, 25, 0.25), (1, 75, 0.75), (2, 50, 0.5), (3, 25, 0.75), (4, 50, 0.5), (5, 75, 0.75), (6, 75, 0.5), (7, 75, 0.75), (8, 25, 0.25), (9, 75, 0.5), (10, 75, 0.5), (11, 75, 0.25), (12, 75, 0.75), (13, 75, 0.75), (14, 75, 0.5), (15, 25, 0.5), (16, 50, 0.75), (17, 50, 0.5), (18, 50, 0.5), (19, 50, 0.75), (20, 75, 0.5), (21, 25, 0.75), (22, 50, 0.25), (23, 50, 0.5), (24, 50, 0.25), (25, 25, 0.75), (26, 75, 0.25), (27, 50, 0.25), (28, 75, 0.5), (29, 25, 0.5), (30, 25, 0.75), (31, 75, 0.75), (32, 50, 0.25), (33, 50, 0.5), (34, 50, 0.25), (35, 25, 0.75), (36, 25, 0.75), (37, 25, 0.25), (38, 75, 0.25), (39, 50, 0.75), (40, 50, 0.5), (41, 75, 0.75), (42, 25, 0.75), (43, 25, 0.25), (44, 25, 0.25), (45, 75, 0.75), (46, 75, 0.25), (47, 75, 0.25), (48, 75, 0.75), (49, 25, 0.25)]",615.7850818051744,141.80580172685166,549.6093706248234
"[(0, 75, 0.5), (1, 50, 0.25), (2, 75, 0.5), (3, 50, 0.25), (4, 75, 0.25), (5, 50, 0.25), (6, 50, 0.75), (7, 75, 0.75), (8, 50, 0.5), (9, 25, 0.75), (10, 25, 0.25), (11, 75, 0.5), (12, 25, 0.5), (13, 25, 0.5), (14, 50, 0.75), (15, 25, 0.25), (16, 25, 0.75), (17, 25, 0.5), (18, 50, 0.25), (19, 50, 0.75), (20, 25, 0.75), (21, 50, 0.5), (22, 50, 0.5), (23, 25, 0.5), (24, 75, 0.5), (25, 75, 0.5), (26, 75, 0.25), (27, 25, 0.5), (28, 75, 0.75), (29, 25, 0.5), (30, 25, 0.5), (31, 50, 0.75), (32, 50, 0.5), (33, 25, 0.5), (34, 50, 0.25), (35, 75, 0.25), (36, 25, 0.25), (37, 75, 0.25), (38, 25, 0.5), (39, 75, 0.5), (40, 75, 0.25), (41, 25, 0.75), (42, 75, 0.5), (43, 75, 0.75), (44, 50, 0.5), (45, 50, 0.25), (46, 50, 0.25), (47, 50, 0.75), (48, 50, 0.25), (49, 50, 0.5)]",493.960243137213,125.46009422902546,433.20311530216713
"[(0, 50, 0.5), (1, 75, 0.5), (2, 75, 0.5), (3, 25, 0.75), (4, 50, 0.5), (5, 75, 0.75), (6, 50, 0.5), (7, 25, 0.5), (8, 25, 0.5), (9, 25, 0.75), (10, 75, 0.5), (11, 50, 0.5), (12, 75, 0.5), (13, 25, 0.25), (14, 50, 0.25), (15, 25, 0.25), (16, 75, 0.75), (17, 75, 0.25), (18, 75, 0.5), (19, 25, 0.75), (20, 50, 0.25), (21, 25, 0.5), (22, 50, 0.75), (23, 25, 0.25), (24, 25, 0.75), (25, 75, 0.75), (26, 75, 0.75), (27, 75, 0.5), (28, 25, 0.75), (29, 75, 0.25), (30, 50, 0.75), (31, 25, 0.5), (32, 25, 0.5), (33, 75, 0.75), (34, 25, 0.75), (35, 25, 0.25), (36, 50, 0.25), (37, 75, 0.25), (38, 50, 0.5), (39, 25, 0.25), (40, 50, 0.5), (41, 25, 0.5), (42, 75, 0.25), (43, 50, 0.25), (44, 75, 0.5), (45, 75, 0.25), (46, 25, 0.75), (47, 25, 0.25), (48, 25, 0.75), (49, 75, 0.75)]",536.348254473997,133.00067887526637,492.1874974561253
"[(0, 25, 0.75), (1, 75, 0.75), (2, 75, 0.5), (3, 50, 0.75), (4, 75, 0.25), (5, 25, 0.5), (6, 50, 0.25), (7, 25, 0.75), (8, 75, 0.5), (9, 75, 0.5), (10, 25, 0.75), (11, 75, 0.25), (12, 75, 0.75), (13, 50, 0.25), (14, 50, 0.75), (15, 50, 0.75), (16, 50, 0.75), (17, 25, 0.75), (18, 75, 0.25), (19, 75, 0.5), (20, 75, 0.25), (21, 75, 0.75), (22, 75, 0.75), (23, 25, 0.5), (24, 25, 0.75), (25, 50, 0.5), (26, 25, 0.5), (27, 75, 0.25), (28, 50, 0.5), (29, 75, 0.5), (30, 75, 0.5), (31, 25, 0.75), (32, 25, 0.75), (33, 25, 0.5), (34, 75, 0.75), (35, 50, 0.75), (36, 50, 0.75), (37, 75, 0.5), (38, 25, 0.25), (39, 25, 0.25), (40, 50, 0.5), (41, 50, 0.5), (42, 50, 0.5), (43, 75, 0.75), (44, 75, 0.75), (45, 50, 0.5), (46, 25, 0.25), (47, 25, 0.5), (48, 50, 0.25), (49, 50, 0.25)]",596.9301428039042,133.45863822360474,534.3749788601518
"[(0, 50, 0.25), (1, 75, 0.75), (2, 50, 0.75), (3, 50, 0.25), (4, 25, 0.75), (5, 75, 0.25), (6, 25, 0.5), (7, 50, 0.5), (8, 50, 0.25), (9, 75, 0.75), (10, 25, 0.5), (11, 25, 0.25), (12, 75, 0.5), (13, 75, 0.75), (14, 75, 0.5), (15, 25, 0.5), (16, 75, 0.25), (17, 75, 0.75), (18, 75, 0.25), (19, 25, 0.5), (20, 50, 0.25), (21, 50, 0.5), (22, 25, 0.25), (23, 25, 0.25), (24, 75, 0.5), (25, 50, 0.75), (26, 75, 0.75), (27, 75, 0.25), (28, 50, 0.75), (29, 75, 0.5), (30, 50, 0.5), (31, 50, 0.75), (32, 75, 0.25), (33, 50, 0.5), (34, 75, 0.25), (35, 25, 0.5), (36, 50, 0.75), (37, 75, 0.75), (38, 75, 0.5), (39, 75, 0.25), (40, 50, 0.5), (41, 25, 0.75), (42, 25, 0.25), (43, 25, 0.25), (44, 50, 0.75), (45, 25, 0.25), (46, 25, 0.5), (47, 75, 0.25), (48, 50, 0.75), (49, 75, 0.5)]",582.9365967474607,136.3315947532734,516.4062226579075
"[(0, 50, 0.5), (1, 25, 0.25), (2, 50, 0.5), (3, 25, 0.75), (4, 25, 0.25), (5, 50, 0.25), (6, 50, 0.75), (7, 50, 0.25), (8, 50, 0.75), (9, 75, 0.5), (10, 50, 0.25), (11, 50, 0.5), (12, 50, 0.75), (13, 50, 0.5), (14, 50, 0.5), (15, 75, 0.75), (16, 25, 0.75), (17, 75, 0.5), (18, 50, 0.75), (19, 50, 0.25), (20, 25, 0.25), (21, 25, 0.75), (22, 25, 0.75), (23, 50, 0.5), (24, 75, 0.25), (25, 75, 0.5), (26, 75, 0.5), (27, 25, 0.5), (28, 25, 0.75), (29, 50, 0.25), (30, 25, 0.25), (31, 25, 0.25), (32, 25, 0.5), (33, 75, 0.25), (34, 50, 0.5), (35, 50, 0.25), (36, 75, 0.5), (37, 25, 0.25), (38, 50, 0.5), (39, 50, 0.5), (40, 75, 0.5), (41, 50, 0.5), (42, 75, 0.25), (43, 25, 0.75), (44, 50, 0.5), (45, 50, 0.5), (46, 75, 0.5), (47, 25, 0.25), (48, 50, 0.75), (49, 25, 0.75)]",447.3702186014256,105.5671286585001,418.74998043671246
"[(0, 50, 0.75), (1, 50, 0.5), (2, 50, 0.5), (3, 25, 0.25), (4, 25, 0.75), (5, 25, 0.5), (6, 25, 0.75), (7, 25, 0.75), (8, 25, 0.75), (9, 25, 0.5), (10, 25, 0.25), (11, 50, 0.75), (12, 75, 0.75), (13, 50, 0.5), (14, 50, 0.25), (15, 50, 0.25), (16, 75, 0.75), (17, 25, 0.5), (18, 50, 0.5), (19, 75, 0.25), (20, 50, 0.5), (21, 75, 0.75), (22, 25, 0.75), (23, 25, 0.25), (24, 25, 0.25), (25, 25, 0.25), (26, 25, 0.75), (27, 75, 0.5), (28, 25, 0.5), (29, 25, 0.75), (30, 75, 0.5), (31, 25, 0.25), (32, 50, 0.25), (33, 25, 0.25), (34, 25, 0.5), (35, 50, 0.5), (36, 75, 0.75), (37, 50, 0.75), (38, 50, 0.75), (39, 75, 0.5), (40, 75, 0.25), (41, 75, 0.5), (42, 50, 0.25), (43, 75, 0.75), (44, 50, 0.5), (45, 50, 0.75), (46, 50, 0.5), (47, 25, 0.5), (48, 75, 0.75), (49, 50, 0.75)]",573.6915670394765,157.94333769429852,516.015618635688
"[(0, 50, 0.25), (1, 50, 0.5), (2, 50, 0.25), (3, 75, 0.5), (4, 75, 0.25), (5, 25, 0.5), (6, 50, 0.25), (7, 50, 0.75), (8, 50, 0.25), (9, 75, 0.75), (10, 50, 0.75), (11, 75, 0.75), (12, 75, 0.25), (13, 50, 0.75), (14, 50, 0.5), (15, 50, 0.25), (16, 25, 0.5), (17, 75, 0.5), (18, 75, 0.5), (19, 75, 0.75), (20, 25, 0.5), (21, 25, 0.25), (22, 75, 0.75), (23, 25, 0.5), (24, 50, 0.25), (25, 50, 0.5), (26, 50, 0.5), (27, 25, 0.75), (28, 75, 0.25), (29, 75, 0.75), (30, 25, 0.5), (31, 25, 0.25), (32, 75, 0.5), (33, 75, 0.25), (34, 25, 0.25), (35, 50, 0.5), (36, 50, 0.75), (37, 75, 0.25), (38, 25, 0.5), (39, 50, 0.75), (40, 25, 0.25), (41, 25, 0.5), (42, 50, 0.75), (43, 25, 0.25), (44, 50, 0.25), (45, 75, 0.75), (46, 25, 0.25), (47, 25, 0.75), (48, 50, 0.25), (49, 50, 0.25)]",573.691567039474,131.96428223710564,486.3281219363919
"[(0, 75, 0.5), (1, 75, 0.5), (2, 50, 0.75), (3, 25, 0.25), (4, 75, 0.25), (5, 50, 0.25), (6, 25, 0.25), (7, 25, 0.25), (8, 50, 0.75), (9, 50, 0.5), (10, 50, 0.75), (11, 75, 0.25), (12, 50, 0.25), (13, 50, 0.75), (14, 50, 0.25), (15, 25, 0.5), (16, 25, 0.75), (17, 25, 0.5), (18, 50, 0.25), (19, 25, 0.25), (20, 50, 0.25), (21, 25, 0.75), (22, 75, 0.5), (23, 75, 0.75), (24, 25, 0.75), (25, 50, 0.5), (26, 75, 0.5), (27, 25, 0.5), (28, 75, 0.25), (29, 25, 0.75), (30, 25, 0.75), (31, 50, 0.25), (32, 25, 0.5), (33, 50, 0.75), (34, 50, 0.75), (35, 50, 0.25), (36, 50, 0.5), (37, 25, 0.25), (38, 75, 0.5), (39, 50, 0.5), (40, 50, 0.75), (41, 75, 0.5), (42, 50, 0.75), (43, 25, 0.75), (44, 50, 0.5), (45, 50, 0.25), (46, 75, 0.25), (47, 50, 0.75), (48, 75, 0.5), (49, 75, 0.25)]",484.7135509315587,104.60144283205788,453.5156074950257
"[(0, 25, 0.75), (1, 25, 0.25), (2, 50, 0.75), (3, 50, 0.5), (4, 50, 0.25), (5, 75, 0.5), (6, 75, 0.5), (7, 75, 0.5), (8, 50, 0.75), (9, 75, 0.75), (10, 75, 0.25), (11, 75, 0.25), (12, 50, 0.75), (13, 75, 0.5), (14, 25, 0.75), (15, 50, 0.25), (16, 25, 0.5), (17, 25, 0.25), (18, 50, 0.5), (19, 75, 0.5), (20, 25, 0.25), (21, 25, 0.25), (22, 75, 0.25), (23, 25, 0.25), (24, 25, 0.75), (25, 75, 0.5), (26, 25, 0.25), (27, 50, 0.75), (28, 75, 0.5), (29, 50, 0.25), (30, 50, 0.5), (31, 25, 0.25), (32, 50, 0.5), (33, 25, 0.25), (34, 75, 0.5), (35, 75, 0.25), (36, 25, 0.5), (37, 50, 0.25), (38, 25, 0.5), (39, 25, 0.5), (40, 50, 0.5), (41, 50, 0.5), (42, 50, 0.75), (43, 50, 0.5), (44, 75, 0.75), (45, 50, 0.5), (46, 50, 0.5), (47, 75, 0.75), (48, 50, 0.25), (49, 75, 0.75)]",517.4932993022855,127.04307837570656,442.5781150220904
"[(0, 50, 0.75), (1, 50, 0.5), (2, 75, 0.75), (3, 75, 0.5), (4, 25, 0.25), (5, 25, 0.5), (6, 50, 0.25), (7, 75, 0.25), (8, 25, 0.25), (9, 25, 0.25), (10, 75, 0.75), (11, 75, 0.5), (12, 75, 0.25), (13, 75, 0.75), (14, 75, 0.25), (15, 75, 0.5), (16, 75, 0.75), (17, 50, 0.25), (18, 25, 0.5), (19, 75, 0.5), (20, 75, 0.75), (21, 25, 0.25), (22, 75, 0.75), (23, 50, 0.25), (24, 50, 0.25), (25, 75, 0.5), (26, 75, 0.75), (27, 25, 0.5), (28, 50, 0.75), (29, 50, 0.25), (30, 25, 0.5), (31, 50, 0.75), (32, 75, 0.25), (33, 50, 0.25), (34, 25, 0.75), (35, 50, 0.75), (36, 75, 0.25), (37, 25, 0.75), (38, 50, 0.5), (39, 25, 0.5), (40, 25, 0.5), (41, 50, 0.75), (42, 50, 0.25), (43, 50, 0.25), (44, 25, 0.5), (45, 50, 0.25), (46, 75, 0.25), (47, 75, 0.5), (48, 25, 0.25), (49, 50, 0.5)]",587.6851128663868,130.70278184289216,499.9999771539176
"[(0, 50, 0.75), (1, 25, 0.25), (2, 75, 0.25), (3, 25, 0.75), (4, 25, 0.5), (5, 50, 0.25), (6, 75, 0.75), (7, 50, 0.25), (8, 50, 0.75), (9, 50, 0.25), (10, 50, 0.5), (11, 75, 0.5), (12, 50, 0.75), (13, 25, 0.5), (14, 50, 0.5), (15, 25, 0.25), (16, 50, 0.75), (17, 75, 0.5), (18, 50, 0.25), (19, 25, 0.5), (20, 50, 0.75), (21, 50, 0.25), (22, 50, 0.5), (23, 50, 0.5), (24, 75, 0.75), (25, 25, 0.25), (26, 50, 0.5), (27, 75, 0.5), (28, 50, 0.5), (29, 50, 0.5), (30, 50, 0.5), (31, 50, 0.25), (32, 50, 0.25), (33, 25, 0.75), (34, 25, 0.5), (35, 75, 0.25), (36, 75, 0.25), (37, 75, 0.75), (38, 75, 0.25), (39, 75, 0.75), (40, 50, 0.25), (41, 75, 0.75), (42, 25, 0.75), (43, 75, 0.25), (44, 25, 0.25), (45, 50, 0.5), (46, 75, 0.75), (47, 75, 0.25), (48, 25, 0.75), (49, 50, 0.75)]",567.9225616592828,139.30441449214112,480.46874653210193
"[(0, 75, 0.5), (1, 75, 0.5), (2, 75, 0.5), (3, 25, 0.75), (4, 50, 0.25), (5, 25, 0.25), (6, 50, 0.5), (7, 75, 0.75), (8, 25, 0.5), (9, 75, 0.5), (10, 75, 0.75), (11, 75, 0.5), (12, 50, 0.75), (13, 75, 0.75), (14, 75, 0.25), (15, 50, 0.5), (16, 75, 0.75), (17, 25, 0.75), (18, 75, 0.75), (19, 50, 0.75), (20, 50, 0.25), (21, 75, 0.5), (22, 75, 0.75), (23, 50, 0.25), (24, 25, 0.5), (25, 50, 0.25), (26, 25, 0.25), (27, 50, 0.25), (28, 75, 0.5), (29, 25, 0.25), (30, 25, 0.75), (31, 25, 0.75), (32, 75, 0.75), (33, 25, 0.75), (34, 50, 0.25), (35, 75, 0.5), (36, 50, 0.75), (37, 25, 0.5), (38, 75, 0.25), (39, 25, 0.5), (40, 75, 0.5), (41, 25, 0.5), (42, 25, 0.75), (43, 75, 0.5), (44, 25, 0.25), (45, 25, 0.5), (46, 75, 0.25), (47, 50, 0.25), (48, 75, 0.75), (49, 75, 0.25)]",592.3648974901982,128.1470048348645,515.624993557454
"[(0, 50, 0.5), (1, 50, 0.5), (2, 50, 0.5), (3, 25, 0.75), (4, 25, 0.25), (5, 50, 0.5), (6, 75, 0.75), (7, 75, 0.25), (8, 75, 0.75), (9, 50, 0.25), (10, 50, 0.75), (11, 75, 0.5), (12, 75, 0.25), (13, 50, 0.25), (14, 50, 0.75), (15, 75, 0.75), (16, 50, 0.5), (17, 50, 0.75), (18, 50, 0.5), (19, 50, 0.25), (20, 75, 0.75), (21, 25, 0.75), (22, 50, 0.75), (23, 75, 0.5), (24, 50, 0.75), (25, 75, 0.5), (26, 25, 0.25), (27, 75, 0.25), (28, 50, 0.75), (29, 75, 0.75), (30, 25, 0.25), (31, 75, 0.75), (32, 50, 0.5), (33, 75, 0.5), (34, 50, 0.25), (35, 75, 0.5), (36, 50, 0.5), (37, 25, 0.5), (38, 75, 0.75), (39, 25, 0.5), (40, 25, 0.75), (41, 25, 0.25), (42, 25, 0.25), (43, 50, 0.5), (44, 25, 0.25), (45, 75, 0.75), (46, 50, 0.25), (47, 75, 0.75), (48, 25, 0.25), (49, 75, 0.5)]",643.7017734394983,157.73557514334533,582.421864957398
"[(0, 50, 0.25), (1, 75, 0.5), (2, 50, 0.5), (3, 50, 0.25), (4, 75, 0.5), (5, 75, 0.5), (6, 50, 0.75), (7, 50, 0.5), (8, 75, 0.75), (9, 75, 0.75), (10, 50, 0.75), (11, 75, 0.25), (12, 50, 0.5), (13, 25, 0.5), (14, 75, 0.5), (15, 75, 0.5), (16, 50, 0.75), (17, 50, 0.75), (18, 75, 0.5), (19, 50, 0.75), (20, 75, 0.5), (21, 50, 0.75), (22, 25, 0.25), (23, 25, 0.5), (24, 75, 0.25), (25, 75, 0.5), (26, 25, 0.75), (27, 50, 0.5), (28, 25, 0.25), (29, 25, 0.75), (30, 75, 0.5), (31, 75, 0.25), (32, 50, 0.5), (33, 25, 0.5), (34, 25, 0.25), (35, 75, 0.5), (36, 75, 0.75), (37, 50, 0.75), (38, 75, 0.75), (39, 50, 0.75), (40, 25, 0.25), (41, 75, 0.5), (42, 75, 0.25), (43, 25, 0.75), (44, 75, 0.75), (45, 25, 0.25), (46, 25, 0.75), (47, 50, 0.5), (48, 50, 0.5), (49, 75, 0.5)]",568.7173027408244,137.76039451912163,513.2812318237715
"[(0, 75, 0.25), (1, 50, 0.75), (2, 50, 0.25), (3, 50, 0.25), (4, 50, 0.75), (5, 25, 0.75), (6, 75, 0.75), (7, 75, 0.75), (8, 25, 0.25), (9, 50, 0.5), (10, 75, 0.75), (11, 50, 0.75), (12, 50, 0.25), (13, 75, 0.5), (14, 75, 0.75), (15, 75, 0.5), (16, 50, 0.75), (17, 25, 0.25), (18, 75, 0.25), (19, 25, 0.75), (20, 75, 0.75), (21, 25, 0.25), (22, 25, 0.25), (23, 25, 0.25), (24, 75, 0.5), (25, 75, 0.25), (26, 25, 0.25), (27, 25, 0.5), (28, 25, 0.5), (29, 25, 0.25), (30, 50, 0.5), (31, 25, 0.75), (32, 25, 0.5), (33, 50, 0.25), (34, 25, 0.5), (35, 25, 0.5), (36, 75, 0.25), (37, 50, 0.75), (38, 75, 0.25), (39, 75, 0.75), (40, 75, 0.5), (41, 25, 0.5), (42, 50, 0.75), (43, 25, 0.25), (44, 25, 0.25), (45, 25, 0.25), (46, 50, 0.75), (47, 75, 0.75), (48, 75, 0.25), (49, 50, 0.25)]",606.3567913377631,149.34555020529402,500.78124067986505
"[(0, 75, 0.25), (1, 50, 0.75), (2, 25, 0.25), (3, 50, 0.75), (4, 50, 0.75), (5, 75, 0.75), (6, 75, 0.5), (7, 75, 0.75), (8, 25, 0.75), (9, 75, 0.75), (10, 25, 0.5), (11, 25, 0.75), (12, 50, 0.25), (13, 50, 0.5), (14, 75, 0.25), (15, 50, 0.75), (16, 50, 0.75), (17, 75, 0.5), (18, 25, 0.25), (19, 25, 0.75), (20, 50, 0.25), (21, 25, 0.5), (22, 50, 0.75), (23, 50, 0.25), (24, 75, 0.5), (25, 50, 0.25), (26, 75, 0.75), (27, 75, 0.75), (28, 50, 0.75), (29, 50, 0.25), (30, 75, 0.75), (31, 50, 0.25), (32, 25, 0.25), (33, 75, 0.25), (34, 50, 0.5), (35, 75, 0.25), (36, 75, 0.5), (37, 75, 0.5), (38, 75, 0.5), (39, 75, 0.25), (40, 75, 0.5), (41, 50, 0.25), (42, 50, 0.25), (43, 25, 0.5), (44, 50, 0.75), (45, 75, 0.5), (46, 50, 0.5), (47, 75, 0.5), (48, 75, 0.25), (49, 25, 0.75)]",592.3632332054855,148.37376087199743,541.406241029028
